PEER NGA STRONG MOTION DATABASE RECORD
LaMalbaie97-08-20, 08/20/1997, LMN, BHE
ACCELERATION TIME HISTORY IN UNITS OF G
NPTS=  12133, DT=   0.025 SEC
  1.6114975E-08  4.7558722E-08 -4.1187079E-09  2.6125751E-08  3.3163580E-08
 -4.4494423E-08 -7.2461056E-08  1.1781955E-08  6.5952646E-09  5.3455264E-08
  6.7731469E-08 -8.9293112E-08  5.1696166E-09 -2.0284991E-08 -7.4199571E-08
  2.0853156E-08  4.1678378E-08  3.0322239E-08 -5.8168749E-08  7.1164128E-08
  5.5491564E-09 -3.6570087E-08 -8.1089333E-08 -1.0824015E-07  2.4810178E-08
  8.8716069E-08  1.6534922E-08 -8.8260704E-08  1.0201594E-07 -1.2376352E-07
 -4.4117093E-08  5.9063532E-08  7.6265418E-08  6.6595558E-08 -1.0716301E-07
  8.7560027E-08  5.5376662E-08 -3.4709167E-08 -3.9984419E-08 -2.4832376E-08
  4.5982480E-09  7.5641567E-08 -6.5077710E-08 -1.2803716E-07 -3.3710022E-08
 -1.7532254E-09  1.2107850E-08  3.6146080E-08 -2.2733026E-08  7.8611942E-08
  1.7086451E-07  6.4842607E-09 -1.2094256E-07 -8.8859441E-08  6.2359020E-08
 -2.2312527E-08  1.0982356E-08  3.6789821E-08  1.1181932E-08 -5.7823955E-08
  9.4132558E-09 -5.2843472E-09 -7.8205136E-08 -6.4146608E-09 -4.9850158E-08
 -8.5598392E-09 -2.0011128E-08  3.0011884E-08 -6.2265280E-08  9.1516532E-08
  9.7475165E-08 -1.1746414E-07  6.9044340E-09 -1.3332366E-08  9.8256149E-09
 -9.1683032E-08 -1.2708325E-08  5.3002279E-08 -5.8599211E-08  9.9342070E-08
  7.3246794E-08  1.1042307E-07  6.3470261E-08 -1.7514169E-08 -2.8778189E-09
 -2.0287610E-08  8.7630919E-08 -1.5366550E-08 -3.8153925E-08  4.8892454E-08
 -4.4779108E-08 -1.1488464E-07  3.7590925E-08  1.1079645E-07 -3.2441044E-08
 -2.2101185E-08  1.2059411E-08  6.0026033E-08  3.1519945E-08 -4.1448202E-08
  3.3601326E-08 -8.7548517E-08 -3.4800453E-08  1.8143517E-07  1.3156557E-07
  9.3157181E-09 -5.1026659E-08  4.6541281E-08 -2.2755049E-08  3.0028152E-08
  5.5029006E-08 -7.6880336E-08 -2.4133504E-08 -3.7797412E-08 -3.9567707E-08
  7.8625711E-09  5.0417730E-09  1.0446361E-08  4.5357791E-08 -3.5006471E-08
 -3.5945395E-08 -4.7296650E-08 -2.8455195E-09  5.5219520E-08  2.9473211E-08
  2.3029264E-08 -4.0214841E-08  5.1739011E-09  4.6632420E-08 -5.2784047E-08
 -8.4343341E-08 -1.3252212E-08 -4.6075170E-08 -9.8092215E-09 -5.5064565E-08
 -7.3116422E-08 -1.1041266E-08 -5.7272735E-08  1.0522915E-08 -5.2679242E-08
 -6.6681838E-08  2.2519107E-08 -9.3278458E-08 -5.1941122E-08  3.9002690E-08
  4.5153450E-11 -3.1670414E-08 -4.5090989E-08  8.2692318E-08  2.2972864E-08
 -1.3840573E-07  3.7369227E-09  3.1432458E-08 -7.3327230E-08  4.8070347E-08
  1.2298724E-07  2.2988803E-08 -5.6764102E-08 -4.7704536E-08  5.7458942E-08
  7.7699293E-08  1.8634184E-08 -3.1692516E-08 -8.7611234E-08 -1.1165069E-08
  9.2812612E-08  2.7480827E-08 -2.2427296E-08  1.6052719E-08  2.8636544E-08
  2.2527086E-09  1.3018233E-09  5.9634362E-08  1.0119520E-07  4.6609168E-09
 -9.9268491E-08 -1.6944936E-08  9.6786330E-08  7.6935982E-08  4.8210554E-08
  6.0562063E-08 -6.6964198E-08  2.2515978E-08  2.9295130E-08 -9.1769067E-08
  4.5313151E-08  1.3533638E-08 -4.4897739E-08  1.2861539E-07  1.3851651E-07
 -1.1068308E-08  5.4745448E-08  6.7824356E-08  6.8960568E-09 -6.5811236E-08
  1.1967017E-07  1.2394057E-07 -8.2872671E-08 -4.3293673E-08 -4.0864368E-08
  3.7841959E-08  4.0011237E-08 -4.9714673E-09 -1.2638164E-07 -3.8958967E-08
  3.7785278E-08  4.5886319E-10  6.7666835E-09 -9.6924473E-08 -2.7374414E-08
 -2.8888590E-08 -6.6832907E-08  1.3951101E-08  1.0435202E-07  7.1182969E-08
  1.2917353E-08 -3.7547560E-09 -1.2555424E-07 -8.1007602E-08 -3.0163435E-08
  5.6981247E-09  7.5318753E-08 -3.5277111E-08 -3.8465132E-08 -3.1501504E-08
 -5.0434988E-08  1.4445611E-08  1.4289858E-08 -1.5200319E-08  6.0480180E-08
  4.9703958E-08 -9.8532995E-08 -2.7939197E-08  7.6731187E-08  5.5725324E-08
  5.6606472E-08  1.3491198E-08 -1.3541857E-08  2.5689712E-08 -1.0702452E-07
 -5.5844355E-08 -4.2189848E-08 -9.0407575E-08  1.2063456E-08  2.7816490E-08
  7.4495566E-08 -2.5979027E-08 -8.2135421E-08 -7.1287414E-09  7.1521795E-08
 -3.6296537E-08  7.7231743E-08  7.1438666E-08 -1.0015488E-07 -5.4858846E-08
  2.1000416E-08 -9.0246750E-09 -1.1253216E-07  2.4030422E-08  2.8158269E-08
  4.3804917E-08 -2.4039824E-08  2.5856189E-08  7.0221603E-08 -2.5007003E-08
  6.7912577E-08  4.7864381E-08 -2.0265215E-08  7.0351285E-08  5.1790560E-08
 -3.6192452E-08 -1.6590384E-09 -5.2946505E-08 -7.0827376E-08 -2.1899236E-08
 -3.7621580E-08 -2.6476966E-08  1.0580132E-07  8.2917745E-08 -3.9078951E-08
 -3.8500955E-08 -3.9581750E-08 -3.7244574E-08  8.8935949E-08 -8.5945729E-09
 -3.5361052E-08 -3.6563758E-09 -6.8205830E-08 -1.3559792E-08 -2.2196813E-08
  5.6731971E-08 -2.1872427E-09 -3.9236404E-08 -9.4222454E-08 -1.2121716E-07
 -3.8175017E-08  6.5489967E-08 -8.4759631E-12 -1.0389610E-07 -4.5073902E-08
 -8.8678516E-08  1.7121383E-08  4.9398286E-08 -1.8437049E-08  5.9536882E-08
  1.0464323E-07 -9.2849847E-08 -1.0085143E-07  6.7527389E-08  4.5093392E-08
 -1.2487240E-07 -9.5514877E-08  8.5281971E-08  3.5589022E-08  6.7151825E-08
 -2.2363498E-08 -4.7190849E-08 -2.7313004E-09 -2.4076699E-08 -2.7592907E-08
 -4.1688432E-08 -2.1860212E-08 -2.9726805E-08  1.2606857E-07  8.6500786E-08
 -1.0256949E-07  1.3477210E-08  1.2750192E-07 -8.7837159E-08 -9.7041599E-08
  2.5512414E-08 -1.8074352E-09  7.5396436E-08  4.0349995E-10 -7.5106374E-08
  5.7547617E-08  4.5908978E-08  2.6099856E-08  1.2410682E-07  1.6237040E-08
  5.1988829E-09  2.8911603E-08  6.6260684E-08  1.2140470E-07  4.3840230E-08
  5.0256709E-08  6.3410830E-08  6.1130613E-08  4.4171322E-08 -1.0708363E-08
  4.8638929E-09  7.7394469E-08 -4.7661698E-08 -1.7824761E-08  4.3248699E-08
  1.1376884E-08  8.4945692E-08  2.1846158E-08  3.4906964E-08  7.7781946E-08
  3.4102122E-08  3.6229036E-08  2.3755997E-08 -1.6644090E-09  3.9246490E-08
  7.9773634E-08  5.2694021E-08  8.2074743E-09 -1.0268280E-08  3.3159965E-10
  6.8107402E-09  5.2089389E-08  9.5102850E-08  2.9801178E-08  1.5689873E-09
 -1.3079968E-07  2.5369376E-08  7.8380229E-08 -1.2763805E-07  3.6417961E-09
 -2.6545693E-08 -6.9055282E-08 -8.5281129E-09 -5.8487233E-08 -1.4657777E-07
  2.5731172E-08  3.5364971E-08  1.8596344E-09  1.0995309E-07  4.2523164E-08
 -5.5098561E-08 -1.4060092E-07 -6.1925356E-08 -7.4714805E-08 -3.8490522E-09
 -2.7852973E-08 -1.4905371E-09  4.0001511E-08 -1.1055214E-07 -1.2864874E-08
  4.7961393E-08  2.0691614E-09 -1.1015852E-07 -6.3296018E-08 -1.7732779E-08
 -1.0983012E-07 -4.1660860E-08 -1.2783648E-08  2.3402580E-08 -6.8295036E-08
 -9.1624184E-08  4.6266180E-08 -5.3474587E-08 -6.0987203E-08 -5.6522271E-08
 -5.0510774E-08 -6.9389136E-08 -1.3106974E-07  2.5827513E-08  7.5558447E-09
 -5.2620974E-08 -4.3078045E-08  4.7697288E-08  9.3560988E-08 -7.5233287E-08
 -1.1139515E-07 -3.7065344E-08  3.5786404E-08 -1.4970069E-08  3.8115818E-08
  4.9625880E-08 -5.7125765E-08  3.3349943E-09  2.0530412E-08  3.3744668E-08
  1.4699066E-09  1.2700639E-07  1.1298447E-07 -4.5002225E-08  3.1897478E-08
 -5.7007019E-08 -8.8462176E-08 -5.3708655E-08 -6.8917974E-08  5.4141386E-08
  1.1996767E-07  1.0421745E-08 -3.9578753E-08 -6.3708030E-08 -4.9811997E-08
 -1.3341611E-08 -4.9403234E-08  5.9173962E-08 -3.9466985E-08 -1.0477336E-07
 -5.2023101E-09  2.4638186E-08  3.0984585E-08  4.2300610E-08  4.1157187E-08
 -1.1226423E-07 -7.7557454E-08  4.3429115E-08  1.1789475E-08 -4.3173888E-08
  5.3751564E-08  4.4427061E-08  3.8791807E-08  2.6865025E-08  4.4499752E-08
  1.3755762E-07  1.1271525E-08 -1.2208956E-08 -8.8088807E-08 -2.0858950E-08
  4.3709563E-08 -6.4434148E-09  4.3684962E-08  3.4691166E-08 -3.7851872E-08
  1.0744021E-07  1.1755996E-07  4.0501716E-08  1.0454214E-07 -5.7016163E-09
  1.4052272E-07  1.2150706E-07 -1.7661081E-08 -4.1021999E-08  8.6962188E-09
  6.9948928E-08 -2.1996238E-08 -2.8606043E-08  2.0027689E-08  8.9545541E-08
  9.0836348E-08  3.0787461E-08  1.7798093E-08  4.5771047E-08  1.5473844E-08
  4.2572282E-08 -4.1865425E-08  7.6687750E-09  6.9047577E-08 -4.2939295E-08
  4.7789622E-08  7.9746538E-08  8.1533569E-09 -5.1443984E-08  3.6368886E-08
  8.5135371E-08  4.5578341E-08  4.1078198E-08  2.9709186E-08  3.3918058E-08
 -7.0214297E-08 -4.8947701E-08  4.1618265E-08  1.9684675E-08  3.2765048E-08
 -8.8185405E-08 -9.6948558E-08  8.4521160E-09  2.5400244E-08  5.5813703E-09
 -4.2518700E-08 -5.0206954E-08 -7.6456230E-08 -2.2780003E-08  3.0062255E-08
  1.9759139E-08 -3.4822044E-08 -7.0370529E-08 -4.5085032E-08  4.2747697E-08
  1.0783774E-08 -5.1341940E-08 -1.4348193E-08 -5.4896046E-08 -9.8410342E-08
 -7.1408811E-08 -4.8974489E-09 -6.8694601E-08 -1.0293733E-07 -8.0908090E-08
  3.2146927E-08  7.9657281E-08  9.9965030E-09 -3.1742561E-08 -3.2847401E-08
 -2.4601846E-08 -4.5442932E-08 -3.3834086E-08 -3.1289399E-08  1.3791932E-08
  2.1968753E-08  1.6041838E-08  1.7960948E-08 -2.3270432E-08 -7.1301527E-09
 -1.3243997E-08 -3.5317399E-08 -1.9446377E-08 -9.9970523E-08 -1.5924162E-08
  8.2814091E-08  4.9398606E-08  4.1352380E-08 -4.4451099E-09  5.6750042E-09
 -1.4534075E-08 -4.5678694E-08  1.1707774E-08  6.5459834E-08  1.4286302E-08
 -1.6568225E-08 -3.0556591E-08 -2.5207104E-08  3.9316229E-08 -7.6946314E-09
 -5.7129898E-08  4.5756901E-08  6.0249485E-08  5.0936190E-09  4.7156633E-09
 -3.4937582E-08 -2.9008060E-08  1.2341655E-08 -4.3443664E-08  3.7376384E-09
  5.3779717E-08 -3.7195015E-08 -5.9362737E-09  7.8601930E-09  2.4411424E-09
  1.4966071E-08  5.8021809E-08  5.4788981E-08  9.7798333E-09 -2.3580413E-08
 -4.4795859E-08  3.0692837E-08 -3.3244045E-08 -9.4699192E-08 -3.3952842E-08
  5.7956173E-08  9.9919906E-08  5.3521494E-08  1.3362045E-08  2.1974744E-08
  8.6637598E-09 -4.7131730E-08  2.4076186E-08  9.5423660E-08  3.4097714E-08
  1.9004075E-08 -1.2361754E-08 -2.7793363E-08  8.9363946E-08 -1.7172722E-08
 -1.3765771E-07  4.2403698E-08  1.0020411E-08  1.2786194E-09  7.5586481E-08
 -9.2085759E-08  4.0764712E-08  8.2291533E-08 -6.7949238E-08 -1.6938007E-08
  8.4742179E-08  1.0397661E-07  4.6830222E-08 -5.1208123E-08 -8.9229123E-08
  5.6479133E-08  3.2967384E-10 -4.8754376E-08 -3.4470892E-08 -3.2186365E-08
  2.4968458E-08 -1.6409856E-08  2.4207764E-09 -1.1177299E-08 -3.7386356E-08
 -7.8420536E-08 -7.7828559E-08  3.9907931E-08 -1.7111296E-08 -4.3994479E-08
  6.6153353E-08  3.8523186E-08 -2.1500282E-09  5.0292653E-08 -2.3242835E-08
 -1.0816762E-07 -1.6380126E-08  2.8105385E-08  4.6647806E-09 -6.1630335E-08
 -7.2912731E-08  8.5950671E-09  6.8292635E-08 -1.3331145E-08 -3.0552673E-08
  1.5728915E-08 -9.0580273E-08 -5.5406334E-08  4.0478539E-08  6.8811962E-08
  1.7233679E-08  4.1366381E-08  7.8734107E-08 -1.7522635E-08  4.9902130E-08
  6.4743712E-08 -9.9741698E-08 -4.4708822E-08  2.5915839E-08 -6.5938683E-08
  1.2980875E-08 -2.5941154E-08 -6.1944370E-08  2.1145783E-08  1.7114601E-09
 -3.2703201E-09 -2.8624895E-08  5.2827633E-09  4.3790925E-08 -3.8196660E-08
  3.6881620E-08  9.1050212E-08 -1.1812933E-08  8.3079689E-09 -4.9318869E-08
 -1.4961180E-08 -4.6231939E-08 -8.8734672E-08 -5.3709639E-09  6.8923084E-09
  3.5320277E-09 -3.9115439E-08 -4.1242360E-08  3.2379403E-08  2.9913073E-08
 -4.6475835E-08  2.0250631E-08  5.6395499E-08  1.0003488E-08 -4.4263493E-08
  5.0328747E-09 -1.4041920E-08 -3.5654017E-08  3.1603614E-08  1.0860250E-08
  6.5130936E-08  3.3461045E-08  6.7014856E-08  1.1170857E-07 -1.3747424E-08
  1.0689235E-09 -5.8103825E-09 -1.9369600E-09  5.5121588E-08 -1.1012733E-08
 -6.5673798E-08 -5.0572782E-08  2.2599956E-08  2.3289389E-08 -4.7906497E-09
 -2.6384761E-08 -6.6570489E-09  6.7084595E-08 -7.8678545E-09 -2.9448797E-08
  4.5453353E-08  1.4833070E-08 -2.9623044E-08 -9.9768304E-09 -1.8844994E-08
 -2.9892827E-08  1.5627365E-08  4.8589258E-08  9.7932221E-09 -3.0565405E-08
 -2.5205590E-08 -4.1913341E-08 -5.4613914E-09 -4.1696981E-10 -9.4310702E-09
  8.8082869E-08 -2.2159314E-08 -1.7334463E-08  5.3931603E-08  4.2812373E-08
  5.5885099E-08 -1.1725449E-07  7.8430831E-09  8.3784503E-08 -4.8937628E-08
 -1.8476488E-08  8.0756130E-08  4.2951756E-09 -7.7299849E-08  3.1182463E-08
  4.3653230E-08  1.9439845E-08 -6.2264247E-08  3.8098530E-09  5.7480770E-08
  2.3325833E-08 -4.8060077E-09 -1.4501684E-08  4.9336856E-08  6.2356526E-09
  6.6433323E-08  5.4874552E-08 -4.5499618E-08 -7.5267145E-09  2.4628483E-08
  1.5446623E-08 -2.0234219E-08 -2.6901046E-08  2.8011441E-08 -1.6619686E-08
 -2.8118007E-08  8.1035692E-08 -1.7510855E-08 -8.5400707E-08 -2.1044090E-08
  7.8524882E-09  4.4298273E-08  4.2508215E-08  8.4592638E-08  3.9273701E-08
 -9.6636844E-08 -6.0270867E-08  7.0597341E-09  4.2800237E-08  1.4924789E-08
 -3.4607216E-08  1.9946208E-08 -5.1647714E-08  2.2392758E-08  7.5028335E-08
 -3.2905838E-08 -1.1640563E-08  8.7037300E-09 -2.0613513E-08 -2.8583411E-08
  6.0732930E-08  1.5137833E-08 -1.0304529E-08  1.6142120E-08 -5.4441009E-08
  4.6291886E-08  6.8095667E-09 -1.3144655E-07 -4.0864237E-08  2.4818881E-08
 -2.0161023E-08 -1.2031254E-07 -5.6509219E-08  1.4260750E-08 -6.1377029E-09
  8.4458167E-09  7.9508886E-10  3.4861294E-08 -3.7369487E-09 -4.6665871E-08
 -8.2483434E-08 -3.1386743E-08  5.8651745E-08 -2.9131395E-10  2.2173514E-08
 -1.5142372E-08 -3.1694541E-08  3.1813397E-08 -1.4154925E-09  5.3643019E-09
 -3.6131572E-08  1.9666928E-08  6.9884236E-08 -8.8266687E-10 -3.2229958E-08
 -5.8947700E-08 -6.0413660E-08  2.7702548E-08  3.6812412E-08 -4.1497504E-08
 -3.9393407E-08 -2.9312730E-08 -2.1295453E-08 -1.1158641E-08  3.8630475E-08
  2.0326953E-08 -1.5486871E-09  2.5991731E-08 -4.8929474E-09  9.0814555E-10
  1.9237768E-08  1.3957298E-08 -9.7007187E-09 -2.4940888E-08 -6.7614770E-09
 -4.4851744E-08 -1.1832351E-08 -3.5478977E-09 -1.2875937E-08  3.5843713E-08
  1.0106390E-08  5.1245337E-08 -4.2458120E-09 -1.1820378E-08 -1.4436351E-08
 -3.4720197E-08  3.1187297E-08 -2.5857222E-08 -2.9707404E-08 -5.4174807E-08
  4.5213718E-09  7.5820917E-08  5.9075421E-08  6.7109832E-08  2.8931406E-08
  2.3800931E-08 -2.9372766E-08 -4.5176505E-08  6.1417432E-08  6.7983162E-08
  3.2992736E-08 -1.7797425E-08 -6.2963467E-08  1.5776994E-08 -1.8312004E-08
  7.3375504E-09  2.9945280E-08  2.1813701E-08  6.5015139E-08  4.1656168E-08
 -4.5071022E-08 -6.6154158E-08 -5.2653226E-09 -4.9004845E-08  4.5029804E-08
  4.9758717E-08 -2.1436731E-08 -3.8642382E-08 -1.3354067E-08  1.7215895E-08
  6.7391167E-09 -4.7688289E-08 -4.5390644E-09  3.5080686E-08 -8.1268085E-08
 -4.3173914E-08 -2.6503307E-08 -1.0521308E-08  2.2776626E-09  3.6724992E-08
 -3.0140836E-08 -3.5026287E-08  6.0149287E-08  3.2864997E-08 -2.3671006E-08
  1.5577420E-08  3.0878427E-08 -2.2694615E-08  1.5559584E-08 -3.8655748E-08
  6.4226632E-08  2.7359256E-08 -1.6112823E-08 -4.8728619E-09 -3.8498552E-08
  2.2398684E-08 -2.2386520E-08 -3.9706505E-08 -3.1685588E-08  2.4477286E-08
 -6.8750255E-08 -4.6756779E-08  1.9730573E-08  3.5943801E-08  7.4534193E-09
 -3.1341190E-08  8.4318662E-08  1.8995770E-08 -1.6235425E-09  1.9067073E-08
  2.2412904E-08  3.9222076E-09 -3.6538016E-08 -2.7502100E-08 -6.3551914E-09
  3.2291036E-08  5.8980546E-08  3.7357494E-08 -2.5458924E-08  7.2763946E-08
  3.9061967E-08 -6.8958324E-08  2.1983165E-08  2.2255091E-09 -5.7116283E-08
 -5.5139801E-09  4.2219724E-08 -1.5302137E-08 -2.6932552E-08  4.9264851E-08
  1.1698494E-08  4.8726177E-08  1.1464374E-08 -5.0593967E-08  1.1123675E-08
  1.3809052E-08  1.1675598E-07  8.6253453E-08 -8.4555571E-09  2.4366691E-08
  2.0158496E-08  4.6235021E-08  1.9496635E-08  4.6314763E-09  4.3284742E-08
  2.4180750E-08 -1.0402738E-08 -1.2913457E-08  9.7967577E-08  4.3275021E-08
 -4.3132997E-08  8.1871986E-08  8.5989892E-08 -1.2287329E-09 -3.4622508E-08
  3.9180454E-08  4.8180359E-08 -2.5245726E-09 -1.1066938E-09  3.7440264E-09
 -1.4399777E-10 -5.7478218E-08 -3.1364596E-08 -3.4428935E-08 -2.6540312E-08
  4.5515018E-08  5.9185003E-08  1.0633287E-07  2.3169886E-08 -4.5126600E-08
 -4.1847510E-08  1.2138803E-08  3.4339595E-08 -7.3108462E-08 -5.8088539E-08
 -8.7169946E-08 -5.1891635E-08 -5.2754178E-09 -8.5844534E-08 -3.4069192E-08
 -2.6137308E-08 -4.1508120E-08 -3.8588132E-08 -4.7707557E-08 -9.9998395E-09
 -1.0474050E-07 -9.8639593E-08 -9.8956845E-08 -5.9028677E-08  4.7201519E-08
  1.8106873E-08 -4.1514417E-08 -7.0318536E-08 -2.6961304E-08 -1.0945304E-07
 -6.8399315E-08  1.0830524E-08  6.1297102E-09 -5.1231705E-08 -1.7670258E-08
  6.2603144E-09 -5.5422240E-08 -5.5711675E-08 -8.4205579E-08 -1.8921931E-10
 -1.2479419E-08  2.2285541E-08 -3.0528270E-08 -7.0445483E-08 -4.7426295E-08
 -2.0006419E-08  7.7816253E-08  2.5506803E-08  3.8420030E-08  1.7154595E-08
 -5.3539962E-08 -6.6192482E-08 -5.4031793E-09 -7.8685754E-08 -4.5015939E-08
  5.0497903E-08  1.1294112E-07 -7.4618174E-09 -3.0871628E-08  7.5782647E-08
 -1.2477144E-08  8.8369102E-08 -1.1366368E-08  3.2256988E-08  7.0962855E-08
 -4.1214898E-08 -3.0770279E-08  4.3991431E-08  2.4692423E-08 -2.5735459E-08
  2.3609580E-08  4.1674459E-08  1.1235723E-07  4.9461108E-08  4.0793662E-08
  3.6900521E-09 -5.2539473E-08 -1.7047079E-08  3.8213306E-08  5.0380021E-08
  9.2549548E-08  1.2482692E-08  2.6648870E-09  3.6085125E-08 -3.3817360E-08
  4.1411036E-08  6.7981453E-08  8.7500648E-08 -1.0187197E-08  7.6568500E-08
  8.4541700E-08 -9.5584157E-08 -2.5275857E-09  4.3056467E-08  1.0554931E-08
  2.7545362E-08  4.5134556E-08  2.4641511E-08  2.4169518E-09  3.2273387E-08
 -5.9298909E-09  6.9903373E-08  8.2996407E-08 -2.8148930E-08 -3.5818127E-08
 -7.0501712E-09  1.2755000E-09 -4.6700312E-08 -1.7537591E-08  2.0123178E-08
  6.3589127E-08 -1.3302481E-08  1.3504048E-08  6.1102887E-08 -2.2082134E-08
 -1.1363512E-09 -4.0185596E-08  8.9901414E-09  3.4056797E-08 -4.3090997E-08
 -2.5506326E-08  5.2827758E-10  2.4699908E-08 -1.0243270E-08 -2.7831393E-08
  1.7945925E-08 -5.6800398E-08 -5.6901188E-10  2.2274058E-08 -4.0384057E-08
 -1.4317748E-09 -1.5894598E-09  2.5499140E-08 -2.8131956E-08 -4.8701435E-08
 -1.3805107E-08 -6.0910310E-08 -4.6510315E-08  6.6505031E-09  1.4442083E-08
 -5.2438684E-08  1.8580766E-08  6.1495203E-08 -2.0591867E-08  2.9881331E-09
 -1.0749433E-08  4.2666219E-09  7.7541107E-09  3.4550512E-08  1.9373684E-09
  5.4630092E-09  5.1142516E-09 -2.9660044E-08  9.0959330E-09 -5.3158646E-08
 -2.4800837E-08 -3.2784545E-08  6.0915187E-09 -9.7863761E-09 -4.9607801E-08
  8.5909634E-09 -4.4581300E-08 -2.8726378E-08 -3.4071184E-08 -6.5585744E-09
  4.4321508E-09  1.5782229E-08 -1.8575125E-08 -4.3619297E-08  5.0737245E-08
 -2.9547052E-08  2.3447258E-08 -9.7648043E-09 -3.2269700E-09  8.7365682E-09
 -1.1012678E-07 -1.5499890E-08  1.9628406E-08  2.3620646E-08 -1.7393001E-08
 -5.2435831E-08 -1.7953333E-08 -2.0542972E-08 -2.3168758E-08  3.0337062E-08
  1.3555655E-08  9.4772211E-09 -4.5466001E-08 -5.6372090E-08  1.3946698E-08
 -1.5796911E-08  6.6898608E-09 -3.5304536E-08 -2.5456302E-09  4.8062408E-08
 -2.8670000E-08  1.0593374E-08  1.9456981E-09 -9.8071035E-10  3.3092396E-08
 -4.3569313E-09  5.5535071E-08 -9.1322495E-09  3.6390683E-08  4.5949062E-08
  2.9323912E-08  7.6192577E-08 -4.6565782E-08  2.1270836E-08  2.6383925E-08
  7.4769606E-08  4.4840618E-08 -9.7055250E-09  8.1682125E-08  2.7494761E-08
 -1.0207718E-08  1.6959178E-08  4.6195402E-08 -1.7666525E-08  3.6632882E-08
  6.4464871E-09  2.1588937E-08  7.7294455E-08  2.6212631E-08  5.6185256E-08
  2.8959174E-08  2.6928784E-08 -3.6162340E-08  2.4575816E-08  6.4327794E-08
  1.6016944E-08  7.2986803E-09  4.4111099E-08  1.0094815E-07  7.5515218E-08
  7.0265835E-09 -4.7123928E-08 -3.5657968E-09 -1.6142624E-08 -9.9629073E-08
 -8.7728897E-08  3.0015362E-08  2.3298226E-08 -2.5296976E-08 -4.6836660E-08
  2.8693299E-08 -3.0172477E-08 -5.9076029E-08 -2.2602031E-08 -2.3427801E-09
  7.1646360E-08 -8.7825626E-08 -8.9030617E-08 -2.6150787E-08 -5.0963592E-08
 -4.2497996E-08  7.1934990E-09 -5.5379676E-08 -2.9211352E-08 -9.2999437E-09
 -8.5750860E-08 -8.9559054E-08 -1.3480990E-07  3.1387897E-08  6.0953483E-08
 -4.3097484E-08 -5.3626397E-09 -5.0476981E-08 -9.6109370E-08 -1.1860151E-07
 -8.3483286E-08  1.4335947E-09  2.6578035E-08 -5.6746554E-08 -9.4018943E-08
  5.5068347E-09  5.8797294E-09  2.5946587E-08  5.0337138E-08 -3.1555210E-08
 -3.5073774E-08  1.6942017E-08 -4.8582725E-09  1.1259608E-08  1.1145165E-08
 -2.3449009E-08  2.9200538E-08 -7.3568708E-09 -6.5004890E-08  7.7815616E-08
  4.0057073E-08 -1.8022020E-08  1.7479519E-08  1.5804564E-09  8.8277754E-08
  3.7906189E-08  7.6649896E-08  3.3962910E-08 -1.3604263E-08  6.1264146E-08
  1.5690541E-08  7.9473722E-09  3.8335047E-08  5.2402940E-08  3.9050554E-08
  8.8328325E-08  4.6796822E-08  1.8952649E-08  3.0005619E-08  6.8355894E-08
  1.3066013E-07  7.3496660E-08 -2.2831065E-09  8.2597665E-09  7.1253970E-08
  8.1440186E-09 -2.5866326E-08 -1.1305983E-09 -2.0390488E-08 -1.8336503E-09
  9.5923532E-09  4.1193782E-08  1.2067523E-08  2.4978252E-08  2.3000423E-08
 -1.8603786E-08  5.2608692E-08 -1.9995939E-08  3.6637417E-10  1.1186095E-08
 -6.4696073E-08 -5.8075667E-09 -1.5855649E-08 -1.1343231E-09 -4.3855469E-08
  1.5071612E-08  4.4280410E-08 -4.7519454E-08 -1.9826351E-08 -8.7432068E-08
 -5.6340644E-08  1.3103494E-08 -1.1035802E-08 -1.1402430E-08 -1.1532234E-08
 -1.5467294E-08 -7.3421385E-08 -2.9870504E-08  3.8703604E-08 -3.3529859E-08
 -2.4585339E-08 -3.5168905E-08 -4.1293903E-08  4.1033366E-08 -4.2854316E-09
 -5.2975733E-08 -3.9779711E-08 -2.4544562E-08 -8.9871067E-09  1.4012448E-08
 -1.5786124E-08 -5.7790531E-08 -3.0315058E-08  2.5973087E-08 -2.0125221E-08
 -4.4287609E-08  2.1323728E-08  5.3016649E-08  7.6468923E-09 -5.7955744E-08
  1.5579347E-08  7.4839721E-10 -3.2582085E-08 -2.0989142E-08 -8.0285299E-09
  1.0798556E-08  3.3253583E-09  2.0752711E-08 -6.5365995E-08 -9.6442168E-09
  8.3935862E-08  1.9069039E-09 -3.5390446E-08 -3.4434371E-09  6.9502300E-09
 -7.6687894E-08  3.0488975E-08  1.1082926E-07  5.2808811E-08  2.0496579E-08
 -2.4824821E-08  6.8262399E-08 -5.8959957E-08 -7.7510849E-08  4.1816808E-08
  1.8687081E-08  4.1309963E-09  2.9497392E-08  2.4106066E-08 -4.4174243E-08
 -5.8215310E-09  1.2231101E-08 -2.9756344E-08 -2.9501776E-09  1.9458326E-08
  8.3988951E-09  3.6079262E-08 -1.4800595E-08  1.7824970E-08  8.1211515E-08
  5.5104138E-08  1.3419407E-08 -3.5672411E-08 -2.3302455E-08  1.7585761E-08
 -1.1964194E-08  3.4425406E-09  5.7243346E-08  7.1725536E-08  8.5544176E-08
  1.1626732E-08  1.2566377E-08  9.0754406E-09  4.5258093E-08  4.1888195E-08
